x	y
3181	3.567e3
3181	3.592e3
3181	3.575e3
3181	3.595e3
3181	3.607e3
3181	3.597e3
3181	3.593e3
3181	3.601e3
3181	3.623e3
3181	3.618e3
3181	3.626e3
3181	3.621e3
3181	3.596e3
3181	3.596e3
3181	3.611e3
3181	3.622e3
3181	3.600e3
3181	3.567e3
3181	3.563e3
3182	3.569e3
3182	3.564e3
3182	3.592e3
3182	3.609e3
3182	3.600e3
3182	3.598e3
3182	3.585e3
3182	3.578e3
3182	3.570e3
3182	3.564e3
3182	3.549e3
3182	3.542e3
3182	3.544e3
3182	3.547e3
3182	3.540e3
3182	3.546e3
3182	3.545e3
3182	3.539e3
3182	3.532e3
3182	3.534e3
3182	3.533e3
3182	3.515e3
3182	3.509e3
3182	3.492e3
3182	3.472e3
3182	3.471e3
3182	3.457e3
3182	3.464e3
3182	3.471e3
3182	3.453e3
3182	3.445e3
3182	3.430e3
3182	3.416e3
3182	3.400e3
3182	3.424e3
3182	3.414e3
3182	3.402e3
3182	3.409e3
3182	3.419e3
3182	3.416e3
3182	3.442e3
3183	3.443e3
3183	3.444e3
3183	3.451e3
3183	3.466e3
3183	3.472e3
3183	3.478e3
3183	3.493e3
3183	3.510e3
3183	3.537e3
3183	3.556e3
3183	3.551e3
3183	3.579e3
3183	3.581e3
3183	3.576e3
3183	3.577e3
3183	3.568e3
3183	3.565e3
3183	3.569e3
3183	3.571e3
3183	3.583e3
3183	3.566e3
3183	3.565e3
3183	3.556e3
3183	3.553e3
3183	3.555e3
3183	3.552e3
3183	3.544e3
3183	3.533e3
3183	3.552e3
3183	3.570e3
3183	3.561e3
3183	3.538e3
3183	3.519e3
3183	3.516e3
3183	3.529e3
3183	3.530e3
3183	3.523e3
3183	3.526e3
3183	3.507e3
3183	3.520e3
3184	3.509e3
3184	3.518e3
3184	3.513e3
3184	3.501e3
3184	3.477e3
3184	3.469e3
3184	3.482e3
3184	3.484e3
3184	3.475e3
3184	3.457e3
3184	3.406e3
3184	3.387e3
3184	3.381e3
3184	3.385e3
3184	3.384e3
3184	3.374e3
3184	3.359e3
3184	3.341e3
3184	3.338e3
3184	3.331e3
3184	3.319e3
3184	3.308e3
3184	3.280e3
3184	3.264e3
